Data;Hora;UmidadeRelativa;PressaoAtmosferica;TemperaturaDoAr;TemperaturaInterna;PontoDeOrvalho;SensacaoTermica;RadiacaoSolar;DirecaoDoVento;VelocidadeDoVento;Precipitacao;Local
30/12/12;10:46:08;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;10:30:08;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;10:16:08;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;10:04:08;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;10:04:08;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;09:46:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;09:30:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;09:16:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;09:00:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;08:46:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;08:30:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;08:16:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;08:00:32;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;07:46:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;07:30:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;07:16:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;07:00:55;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;06:46:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;06:30:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;06:16:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;06:04:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;06:04:24;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;05:45:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;05:31:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;05:15:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;05:02:16;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;04:45:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;04:31:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;04:15:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;04:01:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;03:45:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;03:31:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;03:15:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;03:01:47;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;02:45:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;02:31:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;02:15:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;02:02:54;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;01:45:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;01:31:46;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;01:17:51;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;01:02:23;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;00:46:45;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;00:30:45;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;00:16:45;0;0;0;0;0;;0;0;0;0;Erasmo
30/12/12;00:00:59;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;23:46:44;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;23:30:45;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;23:16:50;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;22:15:13;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;22:02:28;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;21:45:13;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;21:31:13;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;21:19:18;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;20:46:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;20:30:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;20:16:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;20:00:21;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;19:46:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;19:30:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;19:16:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;19:00:31;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;18:46:00;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;18:38:05;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;16:15:27;93;921;21.5;27.700000000000003;20.3;;267;114;10.100000000000001;11;Erasmo
29/12/12;16:01:38;93;921;21.5;27.700000000000003;20.3;;267;114;10.100000000000001;11;Erasmo
29/12/12;15:45:26;93;921;21.5;27.700000000000003;20.3;;267;114;10.100000000000001;11;Erasmo
29/12/12;15:31:27;92.5;921.1;20.200000000000003;28.5;18.8;;359;125;11.9;11;Erasmo
29/12/12;15:15:27;82.2;921.9000000000001;22.200000000000003;30.1;19.400000000000002;;57;76;11.5;1.2000000000000002;Erasmo
29/12/12;15:01:27;75.8;921.8000000000001;23.8;31.200000000000003;19.1;;39;213;7.9;0.2;Erasmo
29/12/12;14:45:27;65.10000000000001;921.6;24.700000000000003;32.300000000000004;17.8;;104;138;25.900000000000002;0;Erasmo
29/12/12;14:31:27;68;921.8000000000001;25.5;33.1;19.1;;317;143;13;0;Erasmo
29/12/12;14:15:27;68.2;921.9000000000001;26.5;34.300000000000004;20.200000000000003;;157;114;12.600000000000001;0;Erasmo
29/12/12;14:01:27;47.7;921.9000000000001;28.8;34.6;16;;280;230;5;0;Erasmo
29/12/12;13:45:27;45.6;922.2;28.900000000000002;34.7;15.8;;341;149;8.6;0;Erasmo
29/12/12;13:31:27;44.2;922.4000000000001;28.6;34.7;15.200000000000001;;292;289;7.2;0;Erasmo
29/12/12;13:15:27;47.7;922.5;28.900000000000002;34.800000000000004;16.900000000000002;;1103;238;5;0;Erasmo
29/12/12;13:01:27;43.2;922.7;29.200000000000003;34.800000000000004;15.3;;362;256;18.400000000000002;0;Erasmo
29/12/12;12:45:27;45.5;922.9000000000001;28.900000000000002;34.4;15.4;;423;74;6.1000000000000005;0;Erasmo
29/12/12;12:31:27;42.7;923;29.3;33.800000000000004;16;;741;50;10.100000000000001;0;Erasmo
29/12/12;12:15:27;44.300000000000004;923.2;28.8;33.2;15.600000000000001;;1010;302;12.200000000000001;0;Erasmo
29/12/12;12:01:27;46.900000000000006;923.3000000000001;28.6;32.5;16.2;;1084;336;11.200000000000001;0;Erasmo
29/12/12;11:45:28;50.2;923.4000000000001;27;32;15.9;;380;15;3.2;0;Erasmo
29/12/12;11:31:27;54.400000000000006;923.3000000000001;26.900000000000002;31.6;16.900000000000002;;448;259;8.3;0;Erasmo
29/12/12;11:15:27;58.400000000000006;923.3000000000001;26.8;31.1;17.7;;488;347;2.5;0;Erasmo
29/12/12;11:01:27;58.5;923.4000000000001;26;30.6;17.1;;395;211;3.6;0;Erasmo
29/12/12;10:45:28;61.2;923.4000000000001;25.700000000000003;30.1;17.7;;329;302;4;0;Erasmo
29/12/12;10:31:27;61.300000000000004;923.4000000000001;25.200000000000003;29.900000000000002;17.3;;294;285;4;0;Erasmo
29/12/12;10:15:27;61.6;923.4000000000001;25.3;29.5;17.5;;262;320;6.5;0;Erasmo
29/12/12;10:01:27;63.2;923.3000000000001;24.900000000000002;29.3;17.400000000000002;;225;294;9.700000000000001;0;Erasmo
29/12/12;09:45:27;62.800000000000004;923.1;24.8;29;17.3;;191;279;7.6000000000000005;0;Erasmo
29/12/12;09:31:27;64;923;24.400000000000002;28.8;17.2;;172;334;7.2;0;Erasmo
29/12/12;09:15:27;63;922.8000000000001;24.400000000000002;28.700000000000003;16.900000000000002;;148;306;7.2;0;Erasmo
29/12/12;09:01:28;64.5;922.8000000000001;24.200000000000003;28.5;17.2;;141;302;7.9;0;Erasmo
29/12/12;08:45:28;65.4;922.7;24.1;28.3;17.2;;135;288;9.700000000000001;0;Erasmo
29/12/12;08:31:27;65;922.6;24;28.1;17.1;;119;277;5;0;Erasmo
29/12/12;08:15:28;66.5;922.5;23.900000000000002;27.900000000000002;17.1;;100;282;3.2;0;Erasmo
29/12/12;08:01:28;66.4;922.4000000000001;23.700000000000003;27.8;17;;84;309;7.9;0;Erasmo
29/12/12;07:45:28;66;922.4000000000001;23.6;27.700000000000003;16.900000000000002;;56;288;5;0;Erasmo
29/12/12;07:31:28;67.10000000000001;922.3000000000001;23.5;27.6;17;;38;310;7.9;0;Erasmo
29/12/12;07:15:27;67.2;922.1;23.400000000000002;27.5;17.1;;28;323;5.800000000000001;0;Erasmo
29/12/12;07:01:27;68.60000000000001;922.1;23.3;27.5;17.2;;9;309;6.1000000000000005;0;Erasmo
29/12/12;06:45:27;68.60000000000001;921.8000000000001;23.3;27.5;17.2;;6;307;4;0;Erasmo
29/12/12;06:31:27;68.9;921.7;23.3;27.5;17.3;;3;298;4.7;0;Erasmo
29/12/12;06:16:48;68.5;921.7;23.3;27.5;17.2;;1;298;7.9;0;Erasmo
29/12/12;06:00:47;68.7;921.6;23.3;27.5;17.2;;0;301;6.1000000000000005;0;Erasmo
29/12/12;05:46:47;0;0;0;0;0;;0;0;0;0;Erasmo
29/12/12;05:31:12;69.10000000000001;921.5;23.400000000000002;27.400000000000002;17.400000000000002;;0;297;3.2;0;Erasmo
29/12/12;05:15:12;69.60000000000001;921.4000000000001;23.3;27.400000000000002;17.5;;0;275;5.800000000000001;0;Erasmo
29/12/12;05:01:12;69.10000000000001;921.2;23.3;27.400000000000002;17.3;;0;265;6.1000000000000005;0;Erasmo
29/12/12;04:45:11;69.10000000000001;921.2;23.3;27.5;17.400000000000002;;0;284;4;0;Erasmo
29/12/12;04:31:11;69.8;921;23.3;27.5;17.5;;0;281;4.7;0;Erasmo
29/12/12;04:15:11;69.9;921;23.400000000000002;27.6;17.6;;0;311;10.100000000000001;0;Erasmo
29/12/12;04:01:11;69.7;920.9000000000001;23.5;27.700000000000003;17.6;;0;275;6.800000000000001;0;Erasmo
29/12/12;03:45:11;69.5;920.8000000000001;23.5;27.8;17.6;;0;306;6.800000000000001;0;Erasmo
29/12/12;03:31:11;68.7;920.8000000000001;23.700000000000003;27.900000000000002;17.6;;0;299;4;0;Erasmo
29/12/12;03:15:11;68.10000000000001;920.8000000000001;23.900000000000002;28;17.6;;0;297;5;0;Erasmo
29/12/12;03:01:12;68;920.9000000000001;23.900000000000002;28.1;17.6;;0;279;6.800000000000001;0;Erasmo
29/12/12;02:45:11;67.3;921;24;28.200000000000003;17.6;;0;292;7.2;0;Erasmo
29/12/12;02:31:11;66.3;921.1;24.200000000000003;28.400000000000002;17.5;;0;291;7.6000000000000005;0;Erasmo
29/12/12;02:15:11;65.3;921.4000000000001;24.3;28.5;17.400000000000002;;0;306;16.6;0;Erasmo
29/12/12;02:01:11;64.10000000000001;921.4000000000001;24.5;28.6;17.3;;0;312;12.600000000000001;0;Erasmo
29/12/12;01:45:11;63.5;921.6;24.6;28.700000000000003;17.2;;0;288;9;0;Erasmo
29/12/12;01:31:12;62.400000000000006;921.6;24.8;28.8;17.1;;0;308;6.5;0;Erasmo
29/12/12;01:15:12;63.800000000000004;921.8000000000001;24.900000000000002;28.8;17.6;;0;267;4;0;Erasmo
29/12/12;01:01:11;66.2;921.9000000000001;24.700000000000003;28.8;18;;0;255;3.2;0;Erasmo
